6815	Prod	LH2	32.754	13	9	0	30.821		469.349		1.28		112.097		4379954.0	0.8472			!
6816	Prod	LH2	32.905	13	9	0	30.959		471.461		1.286		118.345		4622196.0	0.8494			!
6817	Prod	LH2	32.878	13	9	0	30.991		471.863		1.291		112.625		4418822.0	0.8519			!
6818	Prod	LH2	32.899	13	9	0	30.993		462.874		1.265		97.588		3750035.0	0.8538			!
6819	Prod	LH2	32.923	13	9	0	31.053		471.846		1.291		113.486		4447271.0	0.8554			!
6821	Prod	LH2	24.583	13	9	0	23.062		342.014		0.72		79.189		2322520.0	0.887			!
6822	Prod	LH2	24.604	13	9	0	23.063		342.116		0.72		81.878		2398818.0	0.8833			!
6823	Prod	LH2	24.599	13	9	0	23.06		341.814		0.72		79.977		2343140.0	0.8825			!
6824	Prod	LH2	24.644	13	9	0	23.109		342.388		0.722		81.709		2394446.0	0.8901			!
6825	Prod	LH2	24.746	13	9	0	23.202		344.193		0.726		99.751		2925678.0	0.8889			!
6826	Prod	LH2	24.706	13	9	0	23.169		343.443		0.725		91.451		2683725.0	0.8833			!
6827	Prod	LH2	24.507	13	9	0	22.987		340.352		0.717		55.117		1612687.0	0.8864			!
6828	Prod	LH2	24.285	13	9	0	22.777		336.873		0.708		22.954		672465.0	0.8812			!
6829	Prod	LH2	24.521	13	9	0	23.006		340.616		0.718		78.345		2298397.0	0.8877			!
6830	Prod	LH2	16.424	13	9	0	15.312		221.061		0.331		54.848		1108995.0	0.9133			!
6831	Prod	LH2	16.42	13	9	0	15.302		220.85		0.331		51.914		1049674.0	0.9179			!
6832	Prod	LH2	16.495	13	9	0	15.367		221.723		0.333		13.993		287582.0	0.9189			!
6833	Prod	LH2	16.443	13	9	0	15.354		221.603		0.334		55.976		1136525.0	0.9072			!
6834	Prod	LH2	16.49	13	9	0	15.406		223.523		0.342		44.493		921506.0	0.9121			!
6835	Prod	LH2	16.145	13	9	0	15.06		217.265		0.32		59.198		1174465.0	0.9161			!
6838	Prod	LH2	15.816	13	9	0	14.742		212.701		0.309		54.047		1058993.0	0.9167			!
6837	Prod	LH2	15.798	13	9	0	14.728		212.161		0.308		54.091		1056067.0	0.9166			!
6838	Prod	LH2	15.816	13	9	0	14.742		212.701		0.309		54.047		1058993.0	0.9167			!
6839	Prod	LH2	15.798	13	9	0	14.731		212.369		0.309		58.139		1139036.0	0.921			!
6840	Prod	LH2	15.709	13	9	0	14.647		211.273		0.308		47.958		941513.0	0.9186			!
6841	Prod	LH2	15.796	13	9	0	14.722		212.083		0.308		38.348		759024.0	0.9215			!
6842	Prod	LH2	15.791	13	9	0	14.694		211.896		0.307		52.629		1024065.0	0.9208			!
6843	Prod	LH2	23.836	13	9	0	22.298		329.958		0.675		67.407		1910362.0	0.8927			!
6844	Prod	LH2	23.895	13	9	0	22.346		330.677		0.678		82.267		2335807.0	0.8899			!
6845	Prod	LH2	24.301	13	9	0	22.729		337.051		0.697		13.402		384661.0	0.8847			!
6847	Prod	LH2	32.774	13	9	0	30.804		468.437		1.275		102.601		3993539.0	0.8652			!
6848	Prod	LH2	32.455	13	9	0	30.494		464.459		1.265		10.156		399377.0	0.8546			!
6849	Prod	LH2	32.806	13	9	0	30.841		469.742		1.28		103.438		4036490.0	0.8593			!
6850	Prod	LH2	16.375	13	9	0	15.218		220.305		0.328		55.123		1106704.0	0.9207			!
